filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
"DSC09352.JPG,6422528,""{}"",11,0,""{""""name"""":""""rect"""",""""x"""":512,""""y"""":876,""""width"""":650,""""height"""":327}"",""{""""human"""":"""""""",""""animal"""":"""""""",""""obstacle"""":""""""""}"""
"DSC09460.JPG,6782976,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":4683,""""y"""":86,""""width"""":480,""""height"""":1649}"",""{""""препятствие"""":""""""""}"""
"DSC09460.JPG,6782976,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":2769,""""y"""":135,""""width"""":480,""""height"""":1723}"",""{""""препятствие"""":""""""""}"""
"DSC09460.JPG,6782976,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1668,""""y"""":86,""""width"""":271,""""height"""":1742}"",""{""""препятствие"""":""""""""}"""
"DSC09460.JPG,6782976,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":560,""""y"""":160,""""width"""":1262,""""height"""":1483}"",""{""""препятствие"""":""""""""}"""
"DSC09460.JPG,6782976,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":148,""""y"""":62,""""width"""":215,""""height"""":1471}"",""{""""препятствие"""":""""""""}"""
"DSC09461.JPG,6356992,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":5335,""""y"""":135,""""width"""":363,""""height"""":1526}"",""{""""препятствие"""":""""""""}"""
"DSC09461.JPG,6356992,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":2985,""""y"""":12,""""width"""":486,""""height"""":1822}"",""{""""препятствие"""":""""""""}"""
"DSC09461.JPG,6356992,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1317,""""y"""":308,""""width"""":751,""""height"""":1508}"",""{""""препятствие"""":""""""""}"""
"DSC09461.JPG,6356992,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":388,""""y"""":18,""""width"""":868,""""height"""":1594}"",""{""""препятствие"""":""""""""}"""
"DSC09461.JPG,6356992,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":80,""""y"""":25,""""width"""":265,""""height"""":1471}"",""{""""препятствие"""":""""""""}"""
"DSC09462.JPG,6258688,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":5526,""""y"""":37,""""width"""":449,""""height"""":1748}"",""{""""препятствие"""":""""""""}"""
"DSC09462.JPG,6258688,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2726,""""y"""":228,""""width"""":714,""""height"""":1852}"",""{""""препятствие"""":""""""""}"""
"DSC09462.JPG,6258688,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":228,""""y"""":92,""""width"""":400,""""height"""":1618}"",""{""""препятствие"""":""""""""}"""
"DSC09462.JPG,6258688,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":708,""""y"""":111,""""width"""":935,""""height"""":1957}"",""{""""препятствие"""":""""""""}"""
"DSC09463.JPG,6225920,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":2560,""""y"""":37,""""width"""":1188,""""height"""":2634}"",""{""""препятствие"""":""""""""}"""
"DSC09463.JPG,6225920,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":31,""""y"""":775,""""width"""":554,""""height"""":1846}"",""{""""препятствие"""":""""""""}"""
"DSC09463.JPG,6225920,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":732,""""y"""":505,""""width"""":597,""""height"""":1452}"",""{""""препятствие"""":""""""""}"""
"DSC09464.JPG,6356992,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":554,""""y"""":62,""""width"""":443,""""height"""":1569}"",""{""""препятствие"""":""""""""}"""
"DSC09464.JPG,6356992,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":3311,""""y"""":37,""""width"""":634,""""height"""":2517}"",""{""""препятствие"""":""""""""}"""
"DSC09464.JPG,6356992,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":2683,""""y"""":732,""""width"""":1982,""""height"""":954}"",""{""""препятствие"""":""""""""}"""
"DSC09465.JPG,6094848,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":2966,""""y"""":55,""""width"""":320,""""height"""":1920}"",""{""""препятствие"""":""""""""}"""
"DSC09465.JPG,6094848,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":5175,""""y"""":98,""""width"""":523,""""height"""":2074}"",""{""""препятствие"""":""""""""}"""
"DSC09465.JPG,6094848,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":43,""""y"""":874,""""width"""":1292,""""height"""":1022}"",""{""""препятствие"""":""""""""}"""
"DSC09466.JPG,5931008,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":18,""""y"""":825,""""width"""":1932,""""height"""":1065}"",""{""""препятствие"""":""""""""}"""
"DSC09466.JPG,5931008,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":3778,""""y"""":111,""""width"""":492,""""height"""":1926}"",""{""""препятствие"""":""""""""}"""
"DSC09467.JPG,5701632,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":49,""""y"""":763,""""width"""":1815,""""height"""":1385}"",""{""""препятствие"""":""""""""}"""
"DSC09467.JPG,5701632,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":4148,""""y"""":43,""""width"""":418,""""height"""":2117}"",""{""""препятствие"""":""""""""}"""
"DSC09468.JPG,5734400,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":12,""""y"""":757,""""width"""":1717,""""height"""":1415}"",""{""""препятствие"""":""""""""}"""
"DSC09468.JPG,5734400,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":4277,""""y"""":160,""""width"""":566,""""height"""":2228}"",""{""""препятствие"""":""""""""}"""
"DSC09469.JPG,5177344,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":98,""""y"""":529,""""width"""":1588,""""height"""":1698}"",""{""""препятствие"""":""""""""}"""
"DSC09469.JPG,5177344,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":5372,""""y"""":234,""""width"""":437,""""height"""":2425}"",""{""""препятствие"""":""""""""}"""
"DSC09469.JPG,5177344,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":4271,""""y"""":1046,""""width"""":289,""""height"""":837}"",""{""""препятствие"""":""""""""}"""
"DSC09470.JPG,5734400,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":4222,""""y"""":1040,""""width"""":1588,""""height"""":1022}"",""{""""препятствие"""":""""""""}"""
"DSC09470.JPG,5734400,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":2012,""""y"""":246,""""width"""":375,""""height"""":1268}"",""{""""препятствие"""":""""""""}"""
"DSC09471.JPG,6193152,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":4812,""""y"""":843,""""width"""":1169,""""height"""":1803}"",""{""""препятствие"""":""""""""}"""
"DSC09471.JPG,6193152,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":3877,""""y"""":911,""""width"""":572,""""height"""":474}"",""{""""препятствие"""":""""""""}"""
"DSC09471.JPG,6193152,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":1858,""""y"""":111,""""width"""":511,""""height"""":1471}"",""{""""препятствие"""":""""""""}"""
"DSC09472.JPG,6225920,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":1040,""""y"""":166,""""width"""":646,""""height"""":1582}"",""{""""препятствие"""":""""""""}"""
"DSC09472.JPG,6225920,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":4788,""""y"""":640,""""width"""":1194,""""height"""":2418}"",""{""""препятствие"""":""""""""}"""
"DSC09472.JPG,6225920,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":3680,""""y"""":935,""""width"""":560,""""height"""":437}"",""{""""препятствие"""":""""""""}"""
"DSC09473.JPG,6291456,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":498,""""y"""":215,""""width"""":640,""""height"""":1951}"",""{""""препятствие"""":""""""""}"""
"DSC09473.JPG,6291456,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":3735,""""y"""":917,""""width"""":732,""""height"""":622}"",""{""""препятствие"""":""""""""}"""
"DSC09473.JPG,6291456,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":2898,""""y"""":929,""""width"""":215,""""height"""":437}"",""{""""препятствие"""":""""""""}"""
"DSC09474.JPG,6356992,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":2868,""""y"""":1095,""""width"""":271,""""height"""":597}"",""{""""препятствие"""":""""""""}"""
"DSC09474.JPG,6356992,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":3828,""""y"""":1243,""""width"""":782,""""height"""":535}"",""{""""препятствие"""":""""""""}"""
"DSC09478.JPG,6193152,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":2585,""""y"""":788,""""width"""":215,""""height"""":548}"",""{""""препятствие"""":""""""""}"""
"DSC09478.JPG,6193152,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":3711,""""y"""":825,""""width"""":818,""""height"""":732}"",""{""""препятствие"""":""""""""}"""
"DSC09478.JPG,6193152,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":3606,""""y"""":911,""""width"""":240,""""height"""":468}"",""{""""препятствие"""":""""""""}"""
"DSC09479.JPG,6389760,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":2449,""""y"""":886,""""width"""":166,""""height"""":529}"",""{""""препятствие"""":""""""""}"""
"DSC09479.JPG,6389760,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":3625,""""y"""":775,""""width"""":1089,""""height"""":825}"",""{""""препятствие"""":""""""""}"""
"DSC09479.JPG,6389760,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":3458,""""y"""":868,""""width"""":345,""""height"""":566}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,0,""{""""name"""":""""rect"""",""""x"""":3052,""""y"""":2418,""""width"""":295,""""height"""":425}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,1,""{""""name"""":""""rect"""",""""x"""":3348,""""y"""":2357,""""width"""":929,""""height"""":320}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,2,""{""""name"""":""""rect"""",""""x"""":745,""""y"""":1218,""""width"""":123,""""height"""":1508}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,3,""{""""name"""":""""rect"""",""""x"""":849,""""y"""":2394,""""width"""":258,""""height"""":320}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,4,""{""""name"""":""""rect"""",""""x"""":1040,""""y"""":2320,""""width"""":1095,""""height"""":498}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,5,""{""""name"""":""""rect"""",""""x"""":1323,""""y"""":1225,""""width"""":769,""""height"""":1594}"",""{""""препятствие"""":""""""""}"""
"DSC09306.JPG,6258688,""{}"",7,6,""{""""name"""":""""rect"""",""""x"""":2111,""""y"""":2117,""""width"""":1046,""""height"""":283}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,0,""{""""name"""":""""rect"""",""""x"""":215,""""y"""":874,""""width"""":1612,""""height"""":2511}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,1,""{""""name"""":""""rect"""",""""x"""":222,""""y"""":2609,""""width"""":1686,""""height"""":652}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,2,""{""""name"""":""""rect"""",""""x"""":0,""""y"""":2677,""""width"""":351,""""height"""":505}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,3,""{""""name"""":""""rect"""",""""x"""":3163,""""y"""":2720,""""width"""":308,""""height"""":326}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,4,""{""""name"""":""""rect"""",""""x"""":3520,""""y"""":2683,""""width"""":1292,""""height"""":363}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,5,""{""""name"""":""""rect"""",""""x"""":2006,""""y"""":2326,""""width"""":1175,""""height"""":234}"",""{""""препятствие"""":""""""""}"""
"DSC09307.JPG,6225920,""{}"",7,6,""{""""name"""":""""rect"""",""""x"""":4043,""""y"""":1932,""""width"""":111,""""height"""":566}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,0,""{""""name"""":""""rect"""",""""x"""":43,""""y"""":1748,""""width"""":1298,""""height"""":2025}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,1,""{""""name"""":""""rect"""",""""x"""":197,""""y"""":2874,""""width"""":1582,""""height"""":905}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,2,""{""""name"""":""""rect"""",""""x"""":3852,""""y"""":3046,""""width"""":615,""""height"""":652}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,3,""{""""name"""":""""rect"""",""""x"""":4357,""""y"""":2898,""""width"""":1625,""""height"""":794}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,4,""{""""name"""":""""rect"""",""""x"""":1489,""""y"""":2326,""""width"""":634,""""height"""":295}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,5,""{""""name"""":""""rect"""",""""x"""":2302,""""y"""":2295,""""width"""":1403,""""height"""":388}"",""{""""препятствие"""":""""""""}"""
"DSC09308.JPG,5996544,""{}"",7,6,""{""""name"""":""""rect"""",""""x"""":2123,""""y"""":2037,""""width"""":142,""""height"""":585}"",""{""""препятствие"""":""""""""}"""
"DSC09327.JPG,6717440,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":720,""""y"""":822,""""width"""":507,""""height"""":1116}"",""{}"""
"DSC09327.JPG,6717440,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":1396,""""y"""":965,""""width"""":2933,""""height"""":1600}"",""{}"""
"DSC09327.JPG,6717440,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":62,""""y"""":1169,""""width"""":600,""""height"""":631}"",""{}"""
"DSC09327.JPG,6717440,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":4462,""""y"""":1240,""""width"""":1493,""""height"""":640}"",""{}"""
"DSC09328.JPG,6291456,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":707,""""y"""":1022,""""width"""":502,""""height"""":1000}"",""{}"""
"DSC09328.JPG,6291456,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":1427,""""y"""":1200,""""width"""":2271,""""height"""":1178}"",""{}"""
"DSC09328.JPG,6291456,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":62,""""y"""":1329,""""width"""":613,""""height"""":524}"",""{}"""
"DSC09328.JPG,6291456,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":3782,""""y"""":1351,""""width"""":2187,""""height"""":569}"",""{}"""
"DSC09329.JPG,6225920,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":1444,""""y"""":698,""""width"""":476,""""height"""":969}"",""{}"""
"DSC09329.JPG,6225920,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2107,""""y"""":711,""""width"""":1844,""""height"""":1160}"",""{}"""
"DSC09329.JPG,6225920,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":147,""""y"""":973,""""width"""":1222,""""height"""":498}"",""{}"""
"DSC09329.JPG,6225920,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":4018,""""y"""":996,""""width"""":1938,""""height"""":538}"",""{}"""
"DSC09330.JPG,6127616,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":1631,""""y"""":724,""""width"""":360,""""height"""":702}"",""{}"""
"DSC09330.JPG,6127616,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2169,""""y"""":653,""""width"""":1613,""""height"""":1018}"",""{}"""
"DSC09330.JPG,6127616,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":62,""""y"""":947,""""width"""":1538,""""height"""":431}"",""{}"""
"DSC09330.JPG,6127616,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":3849,""""y"""":911,""""width"""":2093,""""height"""":524}"",""{}"""
"DSC09331.JPG,6062080,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":2004,""""y"""":573,""""width"""":267,""""height"""":604}"",""{}"""
"DSC09331.JPG,6062080,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2440,""""y"""":551,""""width"""":1440,""""height"""":782}"",""{}"""
"DSC09331.JPG,6062080,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":62,""""y"""":707,""""width"""":1884,""""height"""":578}"",""{}"""
"DSC09331.JPG,6062080,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":3947,""""y"""":604,""""width"""":2018,""""height"""":493}"",""{}"""
"DSC09332.JPG,6094848,""{}"",4,0,""{""""name"""":""""rect"""",""""x"""":2062,""""y"""":587,""""width"""":240,""""height"""":618}"",""{}"""
"DSC09332.JPG,6094848,""{}"",4,1,""{""""name"""":""""rect"""",""""x"""":2458,""""y"""":618,""""width"""":1284,""""height"""":698}"",""{}"""
"DSC09332.JPG,6094848,""{}"",4,2,""{""""name"""":""""rect"""",""""x"""":67,""""y"""":698,""""width"""":1947,""""height"""":480}"",""{}"""
"DSC09332.JPG,6094848,""{}"",4,3,""{""""name"""":""""rect"""",""""x"""":3827,""""y"""":800,""""width"""":2080,""""height"""":418}"",""{}"""
"DSC09333.JPG,6062080,""{}"",6,0,""{""""name"""":""""rect"""",""""x"""":71,""""y"""":636,""""width"""":680,""""height"""":547}"",""{}"""
"DSC09333.JPG,6062080,""{}"",6,1,""{""""name"""":""""rect"""",""""x"""":804,""""y"""":538,""""width"""":1427,""""height"""":404}"",""{}"""
"DSC09333.JPG,6062080,""{}"",6,2,""{""""name"""":""""rect"""",""""x"""":2253,""""y"""":409,""""width"""":196,""""height"""":556}"",""{}"""
"DSC09333.JPG,6062080,""{}"",6,3,""{""""name"""":""""rect"""",""""x"""":2556,""""y"""":489,""""width"""":1191,""""height"""":578}"",""{}"""
"DSC09333.JPG,6062080,""{}"",6,4,""{""""name"""":""""rect"""",""""x"""":3822,""""y"""":636,""""width"""":1987,""""height"""":342}"",""{}"""
"DSC09333.JPG,6062080,""{}"",6,5,""{""""name"""":""""rect"""",""""x"""":5911,""""y"""":747,""""width"""":80,""""height"""":338}"",""{}"""
"DSC09334.JPG,6258688,""{}"",6,0,""{""""name"""":""""rect"""",""""x"""":2333,""""y"""":204,""""width"""":191,""""height"""":533}"",""{}"""
"DSC09334.JPG,6258688,""{}"",6,1,""{""""name"""":""""rect"""",""""x"""":2618,""""y"""":222,""""width"""":1133,""""height"""":631}"",""{}"""
"DSC09334.JPG,6258688,""{}"",6,2,""{""""name"""":""""rect"""",""""x"""":71,""""y"""":413,""""width"""":831,""""height"""":542}"",""{}"""
"DSC09334.JPG,6258688,""{}"",6,3,""{""""name"""":""""rect"""",""""x"""":964,""""y"""":387,""""width"""":1338,""""height"""":342}"",""{}"""
"DSC09334.JPG,6258688,""{}"",6,4,""{""""name"""":""""rect"""",""""x"""":3813,""""y"""":396,""""width"""":1782,""""height"""":382}"",""{}"""
"DSC09334.JPG,6258688,""{}"",6,5,""{""""name"""":""""rect"""",""""x"""":5693,""""y"""":462,""""width"""":284,""""height"""":404}"",""{}"""
"DSC09335.JPG,6062080,""{}"",6,0,""{""""name"""":""""rect"""",""""x"""":58,""""y"""":329,""""width"""":1107,""""height"""":582}"",""{}"""
"DSC09335.JPG,6062080,""{}"",6,1,""{""""name"""":""""rect"""",""""x"""":2422,""""y"""":89,""""width"""":258,""""height"""":516}"",""{}"""
"DSC09335.JPG,6062080,""{}"",6,2,""{""""name"""":""""rect"""",""""x"""":2791,""""y"""":89,""""width"""":1040,""""height"""":596}"",""{}"""
"DSC09335.JPG,6062080,""{}"",6,3,""{""""name"""":""""rect"""",""""x"""":1253,""""y"""":209,""""width"""":1124,""""height"""":378}"",""{}"""
"DSC09335.JPG,6062080,""{}"",6,4,""{""""name"""":""""rect"""",""""x"""":3907,""""y"""":258,""""width"""":1742,""""height"""":311}"",""{}"""
"DSC09335.JPG,6062080,""{}"",6,5,""{""""name"""":""""rect"""",""""x"""":5693,""""y"""":240,""""width"""":289,""""height"""":431}"",""{}"""
"DSC09336.JPG,6193152,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":164,""""y"""":529,""""width"""":1458,""""height"""":538}"",""{}"""
"DSC09336.JPG,6193152,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":2689,""""y"""":360,""""width"""":1280,""""height"""":591}"",""{}"""
"DSC09336.JPG,6193152,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1684,""""y"""":440,""""width"""":969,""""height"""":378}"",""{}"""
"DSC09336.JPG,6193152,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":4062,""""y"""":511,""""width"""":1631,""""height"""":338}"",""{}"""
"DSC09336.JPG,6193152,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":5769,""""y"""":587,""""width"""":209,""""height"""":347}"",""{}"""
"DSC09337.JPG,6488064,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":49,""""y"""":622,""""width"""":2360,""""height"""":1876}"",""{}"""
"DSC09337.JPG,6488064,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":3373,""""y"""":716,""""width"""":2596,""""height"""":1711}"",""{}"""
"DSC09338.JPG,6422528,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":98,""""y"""":849,""""width"""":3867,""""height"""":1658}"",""{}"""
"DSC09338.JPG,6422528,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":4569,""""y"""":929,""""width"""":1373,""""height"""":1524}"",""{}"""
"DSC09339.JPG,6225920,""{}"",2,0,""{""""name"""":""""rect"""",""""x"""":796,""""y"""":591,""""width"""":2898,""""height"""":1227}"",""{}"""
"DSC09339.JPG,6225920,""{}"",2,1,""{""""name"""":""""rect"""",""""x"""":4160,""""y"""":600,""""width"""":1778,""""height"""":1169}"",""{}"""
"DSC09340.JPG,6062080,""{}"",3,0,""{""""name"""":""""rect"""",""""x"""":1160,""""y"""":404,""""width"""":2329,""""height"""":956}"",""{}"""
"DSC09340.JPG,6062080,""{}"",3,1,""{""""name"""":""""rect"""",""""x"""":3649,""""y"""":391,""""width"""":2302,""""height"""":920}"",""{}"""
"DSC09340.JPG,6062080,""{}"",3,2,""{""""name"""":""""rect"""",""""x"""":49,""""y"""":84,""""width"""":591,""""height"""":1276}"",""{}"""
"DSC09341.JPG,6094848,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":1324,""""y"""":373,""""width"""":2049,""""height"""":698}"",""{}"""
"DSC09341.JPG,6094848,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":3609,""""y"""":351,""""width"""":1782,""""height"""":724}"",""{}"""
"DSC09341.JPG,6094848,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":27,""""y"""":338,""""width"""":364,""""height"""":791}"",""{}"""
"DSC09341.JPG,6094848,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":471,""""y"""":49,""""width"""":427,""""height"""":1058}"",""{}"""
"DSC09341.JPG,6094848,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":5560,""""y"""":120,""""width"""":396,""""height"""":662}"",""{}"""
"DSC09342.JPG,6258688,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":13,""""y"""":440,""""width"""":524,""""height"""":702}"",""{}"""
"DSC09342.JPG,6258688,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":693,""""y"""":124,""""width"""":333,""""height"""":1000}"",""{}"""
"DSC09342.JPG,6258688,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1480,""""y"""":480,""""width"""":1631,""""height"""":613}"",""{}"""
"DSC09342.JPG,6258688,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":3329,""""y"""":462,""""width"""":1556,""""height"""":613}"",""{}"""
"DSC09342.JPG,6258688,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":5080,""""y"""":227,""""width"""":884,""""height"""":782}"",""{}"""
"DSC09343.JPG,6324224,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":27,""""y"""":249,""""width"""":1147,""""height"""":609}"",""{}"""
"DSC09343.JPG,6324224,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":1307,""""y"""":31,""""width"""":333,""""height"""":862}"",""{}"""
"DSC09343.JPG,6324224,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1902,""""y"""":311,""""width"""":1502,""""height"""":582}"",""{}"""
"DSC09343.JPG,6324224,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":3587,""""y"""":324,""""width"""":1409,""""height"""":636}"",""{}"""
"DSC09343.JPG,6324224,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":5111,""""y"""":271,""""width"""":876,""""height"""":600}"",""{}"""
"DSC09344.JPG,6750208,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":31,""""y"""":173,""""width"""":1133,""""height"""":538}"",""{}"""
"DSC09344.JPG,6750208,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":1280,""""y"""":67,""""width"""":267,""""height"""":702}"",""{}"""
"DSC09344.JPG,6750208,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1791,""""y"""":209,""""width"""":1347,""""height"""":533}"",""{}"""
"DSC09344.JPG,6750208,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":3307,""""y"""":213,""""width"""":1169,""""height"""":551}"",""{}"""
"DSC09344.JPG,6750208,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":4880,""""y"""":71,""""width"""":1093,""""height"""":733}"",""{}"""
"DSC09345.JPG,6619136,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":551,""""y"""":53,""""width"""":1138,""""height"""":511}"",""{}"""
"DSC09345.JPG,6619136,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":2258,""""y"""":98,""""width"""":1187,""""height"""":520}"",""{}"""
"DSC09345.JPG,6619136,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":1764,""""y"""":40,""""width"""":240,""""height"""":529}"",""{}"""
"DSC09345.JPG,6619136,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":3502,""""y"""":107,""""width"""":1138,""""height"""":493}"",""{}"""
"DSC09345.JPG,6619136,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":5044,""""y"""":120,""""width"""":942,""""height"""":564}"",""{}"""
"DSC09346.JPG,6553600,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":524,""""y"""":120,""""width"""":1080,""""height"""":449}"",""{}"""
"DSC09346.JPG,6553600,""{}"",5,1,""{""""name"""":""""rect"""",""""x"""":1711,""""y"""":18,""""width"""":227,""""height"""":556}"",""{}"""
"DSC09346.JPG,6553600,""{}"",5,2,""{""""name"""":""""rect"""",""""x"""":2080,""""y"""":93,""""width"""":1151,""""height"""":458}"",""{}"""
"DSC09346.JPG,6553600,""{}"",5,3,""{""""name"""":""""rect"""",""""x"""":3302,""""y"""":89,""""width"""":978,""""height"""":453}"",""{}"""
"DSC09346.JPG,6553600,""{}"",5,4,""{""""name"""":""""rect"""",""""x"""":4738,""""y"""":36,""""width"""":1231,""""height"""":613}"",""{}"""
"DSC09347.JPG,6225920,""{}"",5,0,""{""""name"""":""""rect"""",""""x"""":627,""""y"""":120,""""width"""":1049,""""height"""":373}"",""{}"""
